mutant_ID,tag_idfentifier,transposon_set,contig,position,gene_ID
2011mTn5STM.1.21.H04,H1K1_4H,21,pSymB,497093,SMb20482
2011mTn5STM.1.21.A05,H1K1_5A,21,pSymA,780959,SMa1417
2011mTn5STM.1.21.B05,H1K1_5B,21,pSymA,186820,intergenic
2011mTn5STM.1.21.C05,H1K1_5C,21,chromosome,2653446,SMc01829
2011mTn5STM.1.21.D05,H1K1_5D,21,chromosome,1145996,SMc02393
2011mTn5STM.1.21.F05,H1K1_5F,21,chromosome,2841819,SMc00741
2011mTn5STM.1.21.G05,H1K1_5G,21,chromosome,2619587,SMc01511
2011mTn5STM.1.21.A06,H1K1_6A,21,chromosome,2893508,SMc00682
2011mTn5STM.1.21.B06,H1K1_6B,21,chromosome,2424671,SMc01632
2011mTn5STM.1.21.C06,H1K1_6C,21,pSymB,524327,SMb20503
2011mTn5STM.1.21.D06,H1K1_6D,21,chromosome,1724705,intergenic
2011mTn5STM.1.21.E06,H1K1_6E,21,pSymA,407922,SMa0754
2011mTn5STM.1.21.F06,H1K1_6F,21,several,mapping,NA
2011mTn5STM.1.21.H06,H1K1_6H,21,chromosome,2242233,SMc04363
2011mTn5STM.1.21.B07,H1K1_7B,21,pSymA,1231144,SMa2197
2011mTn5STM.1.21.C07,H1K1_7C,21,chromosome,676614,SMc04430
2011mTn5STM.1.21.D07,H1K1_7D,21,chromosome,1787415,intergenic
2011mTn5STM.1.21.E07,H1K1_7E,21,pSymA,297078,SMa0559
2011mTn5STM.1.21.F07,H1K1_7F,21,chromosome,547546,SMc02199
2011mTn5STM.1.21.G07,H1K1_7G,21,chromosome,2284086,intergenic
2011mTn5STM.1.21.H07,H1K1_7H,21,chromosome,2444880,SMc01648
2011mTn5STM.1.21.A08,H1K1_8A,21,pSymB,177782,SMb20159
2011mTn5STM.1.21.B08,H1K1_8B,21,chromosome,2193840,SMc04206
2011mTn5STM.1.21.C08,H1K1_8C,21,chromosome,1585139,SMc02124
2011mTn5STM.1.21.D08,H1K1_8D,21,chromosome,2409808,SMc01619
2011mTn5STM.1.21.E08,H1K1_8E,21,pSymB,1216534,SMb20984
2011mTn5STM.1.21.G08,H1K1_8G,21,pSymA,972133,intergenic
2011mTn5STM.1.21.H08,H1K1_8H,21,pSymA,143182,SMa0255
2011mTn5STM.1.21.A09,H1K1_9A,21,chromosome,3021030,intergenic
2011mTn5STM.1.21.B09,H1K1_9B,21,pSymA,857594,intergenic
2011mTn5STM.1.21.C09,H1K1_9C,21,pSymA,948181,SMa1683
2011mTn5STM.1.21.D09,H1K1_9D,21,pSymB,1589801,SMb20575
2011mTn5STM.1.21.E09,H1K1_9E,21,chromosome,1790914,SMc04450
2011mTn5STM.1.21.H09,H1K1_9H,21,pSymB,818901,SMb21250
2011mTn5STM.2.21.A10,H2K2_10A,21,pSymA,751791,SMa1367
2011mTn5STM.2.21.B10,H2K2_10B,21,pSymB,559356,SMb20535
2011mTn5STM.2.21.C10,H2K2_10C,21,pSymB,1523915,SMb20719
2011mTn5STM.2.21.D10,H2K2_10D,21,chromosome,3457819,SMc03790
2011mTn5STM.2.21.G10,H2K2_10G,21,pSymB,10182,SMb20007
2011mTn5STM.2.21.H10,H2K2_10H,21,chromosome,3616709,SMc04408
2011mTn5STM.2.21.A11,H2K2_11A,21,pSymB,1180430,SMb20952
2011mTn5STM.2.21.B11,H2K2_11B,21,pSymB,1310784,SMb20901
2011mTn5STM.2.21.C11,H2K2_11C,21,pSymB,1368883,SMb21438
2011mTn5STM.2.21.D11,H2K2_11D,21,pSymA,1014624,SMa1789
2011mTn5STM.2.21.E11,H2K2_11E,21,pSymB,124383,SMb20112
2011mTn5STM.2.21.F11,H2K2_11F,21,pSymB,474661,SMb20461
2011mTn5STM.2.21.G11,H2K2_11G,21,chromosome,922821,SMc00864
2011mTn5STM.2.21.H11,H2K2_11H,21,chromosome,1638973,intergenic
2011mTn5STM.2.21.A12,H2K2_12A,21,chromosome,1018173,SMc00022
2011mTn5STM.2.21.B12,H2K2_12B,21,chromosome,3295844,intergenic
2011mTn5STM.2.21.D12,H2K2_12D,21,pSymA,996511,SMa1753
2011mTn5STM.2.21.G12,H2K2_12G,21,pSymA,538261,SMa0959
2011mTn5STM.2.21.A01,H2K2_1A,21,chromosome,2227463,SMc04338
2011mTn5STM.2.21.C01,H2K2_1C,21,pSymB,1199384,SMb20969
2011mTn5STM.2.21.D01,H2K2_1D,21,several,mapping,NA
2011mTn5STM.2.21.E01,H2K2_1E,21,pSymA,1317774,SMa2414
2011mTn5STM.2.21.F01,H2K2_1F,21,chromosome,1164631,SMc02659
2011mTn5STM.2.21.G01,H2K2_1G,21,pSymA,195492,SMa0364
2011mTn5STM.2.21.H01,H2K2_1H,21,pSymA,748411,SMa1363
2011mTn5STM.2.21.A02,H2K2_2A,21,pSymA,18531,SMa0028
2011mTn5STM.2.21.B02,H2K2_2B,21,chromosome,2608488,SMc01525
2011mTn5STM.2.21.C02,H2K2_2C,21,chromosome,1354464,SMc01809
2011mTn5STM.2.21.D02,H2K2_2D,21,pSymA,119005,SMa0217
2011mTn5STM.2.21.E02,H2K2_2E,21,several,mapping,NA
2011mTn5STM.2.21.F02,H2K2_2F,21,pSymA,1095784,intergenic
2011mTn5STM.2.21.G02,H2K2_2G,21,chromosome,3600994,SMc04396
2011mTn5STM.2.21.H02,H2K2_2H,21,pSymB,776246,SMb21137
2011mTn5STM.2.21.A03,H2K2_3A,21,several,mapping,NA
2011mTn5STM.2.21.B03,H2K2_3B,21,chromosome,2972845,SMc03977
2011mTn5STM.2.21.C03,H2K2_3C,21,chromosome,727901,SMc03032
2011mTn5STM.2.21.D03,H2K2_3D,21,chromosome,2163865,SMc04174
2011mTn5STM.2.21.E03,H2K2_3E,21,pSymB,572929,intergenic
2011mTn5STM.2.21.F03,H2K2_3F,21,pSymB,638123,SMb21015
2011mTn5STM.2.21.G03,H2K2_3G,21,pSymA,477565,SMa0863
2011mTn5STM.2.21.H03,H2K2_3H,21,chromosome,1234181,SMc00563
2011mTn5STM.2.21.A04,H2K2_4A,21,pSymB,154275,SMb20140
2011mTn5STM.2.21.B04,H2K2_4B,21,chromosome,1695357,SMc01230
2011mTn5STM.2.21.C04,H2K2_4C,21,pSymB,251598,SMb20246
2011mTn5STM.2.21.D04,H2K2_4D,21,chromosome,516383,SMc02179
2011mTn5STM.2.21.E04,H2K2_4E,21,chromosome,1897649,SMc00516
2011mTn5STM.2.21.F04,H2K2_4F,21,pSymB,682132,intergenic
2011mTn5STM.2.21.G04,H2K2_4G,21,pSymB,59775,SMb20048
2011mTn5STM.2.21.A05,H2K2_5A,21,pSymA,929036,SMa1662
2011mTn5STM.2.21.B05,H2K2_5B,21,chromosome,3200049,SMc03130
2011mTn5STM.2.21.D05,H2K2_5D,21,pSymB,1089427,SMb21550
2011mTn5STM.2.21.E05,H2K2_5E,21,chromosome,1760289,SMc01169
2011mTn5STM.2.21.F05,H2K2_5F,21,several,mapping,NA
2011mTn5STM.2.21.G05,H2K2_5G,21,pSymB,28133,SMb20020
2011mTn5STM.2.21.H05,H2K2_5H,21,pSymB,1298917,intergenic
2011mTn5STM.2.21.A06,H2K2_6A,21,pSymB,521531,SMb20500
2011mTn5STM.2.21.B06,H2K2_6B,21,chromosome,306498,SMc00350
2011mTn5STM.2.21.C06,H2K2_6C,21,pSymB,1015818,SMb21350
2011mTn5STM.2.21.D06,H2K2_6D,21,pSymB,575307,intergenic
2011mTn5STM.2.21.F06,H2K2_6F,21,pSymB,1062761,SMb21534
2011mTn5STM.2.21.G06,H2K2_6G,21,chromosome,2755861,SMc02336
2011mTn5STM.2.21.H06,H2K2_6H,21,chromosome,422497,SMc01128
2011mTn5STM.2.21.A07,H2K2_7A,21,chromosome,1851615,intergenic
2011mTn5STM.2.21.B07,H2K2_7B,21,pSymA,362296,SMa0677
2011mTn5STM.2.21.C07,H2K2_7C,21,pSymB,1230133,intergenic
2011mTn5STM.2.21.D07,H2K2_7D,21,chromosome,1739323,intergenic
2011mTn5STM.2.21.E07,H2K2_7E,21,chromosome,3404968,SMc03287
2011mTn5STM.2.21.F07,H2K2_7F,21,pSymB,1331701,SMb21400
2011mTn5STM.2.21.G07,H2K2_7G,21,several,mapping,NA
2011mTn5STM.2.21.H07,H2K2_7H,21,pSymA,1320775,SMa2343
2011mTn5STM.2.21.A08,H2K2_8A,21,chromosome,1283059,SMc00611
2011mTn5STM.2.21.B08,H2K2_8B,21,pSymB,679678,SMb22010
2011mTn5STM.2.21.C08,H2K2_8C,21,pSymA,1220586,intergenic
2011mTn5STM.2.21.D08,H2K2_8D,21,chromosome,3141321,SMc03178
2011mTn5STM.2.21.E08,H2K2_8E,21,chromosome,2370095,SMc01845
2011mTn5STM.2.21.F08,H2K2_8F,21,chromosome,160424,SMc04115
2011mTn5STM.2.21.G08,H2K2_8G,21,chromosome,3084476,SMc03933
2011mTn5STM.2.21.H08,H2K2_8H,21,pSymB,866009,SMb21289
2011mTn5STM.2.21.A09,H2K2_9A,21,pSymA,829015,SMa1501
2011mTn5STM.2.21.B09,H2K2_9B,21,pSymB,1076782,SMb21543
2011mTn5STM.2.21.C09,H2K2_9C,21,chromosome,882683,SMc00930
2011mTn5STM.2.21.D09,H2K2_9D,21,chromosome,990382,SMc00008
2011mTn5STM.2.21.E09,H2K2_9E,21,pSymB,107053,SMb20098
2011mTn5STM.2.21.F09,H2K2_9F,21,pSymA,308577,SMa0579
2011mTn5STM.2.21.G09,H2K2_9G,21,pSymB,921471,SMb21175
2011mTn5STM.2.21.H09,H2K2_9H,21,pSymB,495621,SMb20481
2011mTn5STM.3.21.A10,H3K3_10A,21,chromosome,857193,SMc00926
2011mTn5STM.3.21.B10,H3K3_10B,21,chromosome,707209,SMc03008
2011mTn5STM.3.21.C10,H3K3_10C,21,chromosome,581993,SMc02219
2011mTn5STM.3.21.D10,H3K3_10D,21,pSymA,583555,SMa1067
2011mTn5STM.3.21.F10,H3K3_10F,21,chromosome,564291,SMc02148
2011mTn5STM.3.21.H10,H3K3_10H,21,pSymB,612113,SMb20823
2011mTn5STM.3.21.B11,H3K3_11B,21,chromosome,1117372,SMc02368
2011mTn5STM.3.21.C11,H3K3_11C,21,chromosome,262150,SMc02906
2011mTn5STM.3.21.D11,H3K3_11D,21,pSymB,1016703,SMb21351
2011mTn5STM.3.21.E11,H3K3_11E,21,chromosome,379670,SMc00431
2011mTn5STM.3.21.F11,H3K3_11F,21,chromosome,1759557,SMc01170
2011mTn5STM.3.21.G11,H3K3_11G,21,pSymB,1462885,SMb20661
2011mTn5STM.3.21.H11,H3K3_11H,21,pSymA,774896,SMa1409
2011mTn5STM.3.21.A12,H3K3_12A,21,pSymB,994464,SMb21324
2011mTn5STM.3.21.B12,H3K3_12B,21,pSymA,681845,SMa1245
2011mTn5STM.3.21.C12,H3K3_12C,21,chromosome,2060248,SMc04233
2011mTn5STM.3.21.D12,H3K3_12D,21,chromosome,3337052,SMc03228
2011mTn5STM.3.21.E12,H3K3_12E,21,chromosome,28365,SMc02766
2011mTn5STM.3.21.F12,H3K3_12F,21,chromosome,1755577,intergenic
2011mTn5STM.3.21.G12,H3K3_12G,21,pSymA,850785,SMa1539
2011mTn5STM.3.21.H12,H3K3_12H,21,pSymA,100646,SMa0181
2011mTn5STM.3.21.B01,H3K3_1B,21,pSymB,1325722,intergenic
2011mTn5STM.3.21.C01,H3K3_1C,21,chromosome,368490,SMc00420
2011mTn5STM.3.21.F01,H3K3_1F,21,pSymB,1609142,SMb20595
2011mTn5STM.3.21.G01,H3K3_1G,21,chromosome,905164,SMc00882
2011mTn5STM.3.21.A02,H3K3_2A,21,chromosome,976332,SMc00965
2011mTn5STM.3.21.B02,H3K3_2B,21,chromosome,2531545,SMc02691
2011mTn5STM.3.21.C02,H3K3_2C,21,pSymB,1466225,SMb20665
2011mTn5STM.3.21.F02,H3K3_2F,21,chromosome,215174,SMc02861
2011mTn5STM.3.21.G02,H3K3_2G,21,chromosome,1112201,intergenic
2011mTn5STM.3.21.H02,H3K3_2H,21,pSymA,723419,SMa1327
2011mTn5STM.3.21.A03,H3K3_3A,21,chromosome,2559453,SMc02708
2011mTn5STM.3.21.B03,H3K3_3B,21,chromosome,326205,SMc00371
2011mTn5STM.3.21.C03,H3K3_3C,21,chromosome,1054547,SMc00038
2011mTn5STM.3.21.D03,H3K3_3D,21,chromosome,3066705,SMc04460
2011mTn5STM.3.21.E03,H3K3_3E,21,chromosome,2455437,SMc01663
2011mTn5STM.3.21.G03,H3K3_3G,21,chromosome,3544330,SMc03877
2011mTn5STM.3.21.H03,H3K3_3H,21,chromosome,705263,SMc03007
2011mTn5STM.3.21.A04,H3K3_4A,21,several,mapping,NA
2011mTn5STM.3.21.B04,H3K3_4B,21,chromosome,483915,SMc01719
2011mTn5STM.3.21.C04,H3K3_4C,21,chromosome,2427085,SMc01634
2011mTn5STM.3.21.D04,H3K3_4D,21,pSymB,388918,SMb20378
2011mTn5STM.3.21.E04,H3K3_4E,21,chromosome,746443,SMc03048
2011mTn5STM.3.21.F04,H3K3_4F,21,chromosome,716450,SMc03018
2011mTn5STM.3.21.G04,H3K3_4G,21,pSymB,1291709,SMb20886
2011mTn5STM.3.21.H04,H3K3_4H,21,pSymA,947362,SMa1683
2011mTn5STM.3.21.A05,H3K3_5A,21,pSymA,773830,SMa1408
2011mTn5STM.3.21.B05,H3K3_5B,21,pSymB,35362,SMb20024
2011mTn5STM.3.21.C05,H3K3_5C,21,pSymA,1302741,SMa2333
2011mTn5STM.3.21.D05,H3K3_5D,21,pSymB,792114,SMb21228
2011mTn5STM.3.21.E05,H3K3_5E,21,pSymA,1241637,SMa2217
2011mTn5STM.3.21.F05,H3K3_5F,21,pSymB,523894,SMb20502
2011mTn5STM.3.21.G05,H3K3_5G,21,chromosome,43638,SMc02756
2011mTn5STM.3.21.H05,H3K3_5H,21,pSymA,792195,SMa1437
2011mTn5STM.3.21.A06,H3K3_6A,21,chromosome,1910861,SMc00501
2011mTn5STM.3.21.C06,H3K3_6C,21,chromosome,3359400,SMc03246
2011mTn5STM.3.21.D06,H3K3_6D,21,pSymA,1129210,SMa1990
2011mTn5STM.3.21.E06,H3K3_6E,21,pSymA,334224,intergenic
2011mTn5STM.3.21.F06,H3K3_6F,21,pSymA,1273543,SMa2291
2011mTn5STM.3.21.G06,H3K3_6G,21,chromosome,2235748,SMc04351
2011mTn5STM.3.21.H06,H3K3_6H,21,pSymB,301276,SMb20294
2011mTn5STM.3.21.A07,H3K3_7A,21,chromosome,1108870,SMc02361
2011mTn5STM.3.21.B07,H3K3_7B,21,chromosome,222023,SMc02876
2011mTn5STM.3.21.C07,H3K3_7C,21,pSymB,176322,SMb20157
2011mTn5STM.3.21.D07,H3K3_7D,21,chromosome,2748090,SMc02043
2011mTn5STM.3.21.E07,H3K3_7E,21,pSymB,1508673,SMb20706
2011mTn5STM.3.21.G07,H3K3_7G,21,chromosome,3557767,SMc03890
2011mTn5STM.3.21.H07,H3K3_7H,21,chromosome,730318,SMc03036
2011mTn5STM.3.21.A08,H3K3_8A,21,pSymB,32504,SMb20023
2011mTn5STM.3.21.B08,H3K3_8B,21,chromosome,373679,SMc00424
2011mTn5STM.3.21.C08,H3K3_8C,21,pSymB,26891,SMb20019
2011mTn5STM.3.21.D08,H3K3_8D,21,pSymA,571093,SMa1037
2011mTn5STM.3.21.E08,H3K3_8E,21,chromosome,3044755,intergenic
2011mTn5STM.3.21.F08,H3K3_8F,21,chromosome,2106565,SMc04285
2011mTn5STM.3.21.G08,H3K3_8G,21,chromosome,1733393,intergenic
2011mTn5STM.3.21.A09,H3K3_9A,21,pSymB,536890,SMb20514
2011mTn5STM.3.21.B09,H3K3_9B,21,pSymB,951950,SMb21201
2011mTn5STM.3.21.C09,H3K3_9C,21,chromosome,2071665,SMc04247
2011mTn5STM.3.21.E09,H3K3_9E,21,pSymB,327247,SMb20324
2011mTn5STM.3.21.F09,H3K3_9F,21,pSymA,1133327,SMa1998
2011mTn5STM.3.21.G09,H3K3_9G,21,chromosome,3349341,SMc03241
2011mTn5STM.3.21.H09,H3K3_9H,21,chromosome,646797,SMc02273
2011mTn5STM.4.21.A10,H4K4_10A,21,pSymB,931458,SMb21183
2011mTn5STM.4.21.B10,H4K4_10B,21,pSymB,793113,SMb21229
2011mTn5STM.4.21.C10,H4K4_10C,21,pSymB,1194073,SMb20965
2011mTn5STM.4.21.D10,H4K4_10D,21,pSymB,23230,SMb20016
2011mTn5STM.4.21.E10,H4K4_10E,21,chromosome,717823,SMc03019
2011mTn5STM.4.21.F10,H4K4_10F,21,chromosome,1713304,SMc01214
2011mTn5STM.4.21.G10,H4K4_10G,21,chromosome,1158718,SMc02406
2011mTn5STM.4.21.H10,H4K4_10H,21,chromosome,1295511,SMc00621
2011mTn5STM.4.21.A11,H4K4_11A,21,chromosome,3404410,SMc03287
2011mTn5STM.4.21.B11,H4K4_11B,21,chromosome,1030312,SMc00027
2011mTn5STM.4.21.C11,H4K4_11C,21,chromosome,376947,SMc00428
2011mTn5STM.4.21.D11,H4K4_11D,21,pSymB,188491,SMb20170
2011mTn5STM.4.21.E11,H4K4_11E,21,pSymB,368846,SMb20358
2011mTn5STM.4.21.F11,H4K4_11F,21,pSymA,675510,SMa1231
2011mTn5STM.4.21.G11,H4K4_11G,21,chromosome,2985386,SMc03987
2011mTn5STM.4.21.H11,H4K4_11H,21,chromosome,1064353,SMc00105
2011mTn5STM.4.21.A12,H4K4_12A,21,chromosome,3563382,SMc03895
2011mTn5STM.4.21.B12,H4K4_12B,21,chromosome,150074,SMc04126
2011mTn5STM.4.21.C12,H4K4_12C,21,chromosome,2664857,SMc01942
2011mTn5STM.4.21.E12,H4K4_12E,21,chromosome,2703268,SMc01978
2011mTn5STM.4.21.F12,H4K4_12F,21,pSymB,647642,SMb21025
2011mTn5STM.4.21.G12,H4K4_12G,21,chromosome,2831613,SMc02450
2011mTn5STM.4.21.H12,H4K4_12H,21,pSymA,527806,SMa0943
2011mTn5STM.4.21.A01,H4K4_1A,21,chromosome,2548046,SMc02700
2011mTn5STM.4.21.B01,H4K4_1B,21,pSymA,1100031,SMa1935
2011mTn5STM.4.21.C01,H4K4_1C,21,pSymB,450737,intergenic
2011mTn5STM.4.21.D01,H4K4_1D,21,pSymB,345212,SMb20339
2011mTn5STM.4.21.F01,H4K4_1F,21,chromosome,2082892,SMc04255
2011mTn5STM.4.21.G01,H4K4_1G,21,pSymB,1255286,SMb20851
2011mTn5STM.4.21.H01,H4K4_1H,21,pSymA,36701,SMa0067
2011mTn5STM.4.21.A02,H4K4_2A/H4K4_5C ,21,chromosome,3495371,SMc03828
2011mTn5STM.4.21.B02,H4K4_2B,21,pSymB,1222660,intergenic
2011mTn5STM.4.21.C02,H4K4_2C,21,pSymA,243203,SMa0453
2011mTn5STM.4.21.D02,H4K4_2D,21,chromosome,2573744,SMc02725
2011mTn5STM.4.21.F02,H4K4_2F,21,chromosome,2191328,SMc04205
2011mTn5STM.4.21.G02,H4K4_2G,21,pSymB,677274,SMb21046
2011mTn5STM.4.21.H02,H4K4_2H,21,chromosome,1511398,SMc01265
2011mTn5STM.4.21.A03,H4K4_3A,21,chromosome,552247,SMc02154
2011mTn5STM.4.21.C03,H4K4_3C,21,pSymA,1232483,SMa2199
2011mTn5STM.4.21.D03,H4K4_3D,21,chromosome,3098191,SMc02976
2011mTn5STM.4.21.F03,H4K4_3F,21,chromosome,2792873,SMc02420
2011mTn5STM.4.21.G03,H4K4_3G,21,pSymB,829194,SMb21257
2011mTn5STM.4.21.A04,H4K4_4A,21,pSymB,1070819,SMb21540
2011mTn5STM.4.21.B04,H4K4_4B,21,chromosome,3363039,intergenic
2011mTn5STM.4.21.C04,H4K4_4C,21,chromosome,2059209,SMc04232
2011mTn5STM.4.21.D04,H4K4_4D,21,chromosome,622341,SMc02256
2011mTn5STM.4.21.E04,H4K4_4E,21,chromosome,2075006,SMc04249
2011mTn5STM.4.21.F04,H4K4_4F,21,chromosome,1575005,SMc01046
2011mTn5STM.4.21.G04,H4K4_4G,21,chromosome,792564,SMc00775
2011mTn5STM.4.21.H04,H4K4_4H,21,pSymA,204319,SMa0380
2011mTn5STM.4.21.A05,H4K4_5A,21,chromosome,251591,SMc02894
2011mTn5STM.4.21.B05,H4K4_5B,21,pSymA,999898,SMa1759
2011mTn5STM.4.21.D05,H4K4_5D,21,chromosome,3471278,SMc03806
2011mTn5STM.4.21.E05,H4K4_5E,21,chromosome,2656705,SMc01830
2011mTn5STM.4.21.F05,H4K4_5F,21,pSymB,1451563,SMb20649
2011mTn5STM.4.21.G05,H4K4_5G,21,pSymB,660843,SMb21041
2011mTn5STM.4.21.H05,H4K4_5H,21,pSymB,89631,SMb20079
2011mTn5STM.4.21.A06,H4K4_6A,21,pSymB,1479650,SMb20678
2011mTn5STM.4.21.B06,H4K4_6B,21,chromosome,3364853,intergenic
2011mTn5STM.4.21.C06,H4K4_6C,21,pSymB,531062,SMb20508
2011mTn5STM.4.21.D06,H4K4_6D,21,pSymB,1062253,SMb21534
2011mTn5STM.4.21.F06,H4K4_6F,21,chromosome,3391632,SMc05016
2011mTn5STM.4.21.G06,H4K4_6G,21,pSymA,836159,intergenic
2011mTn5STM.4.21.H06,H4K4_6H,21,pSymB,1088830,SMb21549
2011mTn5STM.4.21.A07,H4K4_7A,21,pSymB,181578,SMb20163
2011mTn5STM.4.21.B07,H4K4_7B,21,chromosome,973955,SMc00966
2011mTn5STM.4.21.D07,H4K4_7D,21,chromosome,1841150,SMc00271
2011mTn5STM.4.21.E07,H4K4_7E,21,pSymB,1589976,SMb20575
2011mTn5STM.4.21.F07,H4K4_7F,21,several,mapping,NA
2011mTn5STM.4.21.G07,H4K4_7G,21,chromosome,3059980,SMc04056
2011mTn5STM.4.21.A08,H4K4_8A,21,pSymB,700314,SMb21066
2011mTn5STM.4.21.B08,H4K4_8B,21,pSymB,105723,SMb20097
2011mTn5STM.4.21.C08,H4K4_8C,21,chromosome,1038181,intergenic
2011mTn5STM.4.21.D08,H4K4_8D,21,pSymB,1389291,SMb21462
2011mTn5STM.4.21.E08,H4K4_8E,21,pSymB,138801,SMb20126
2011mTn5STM.4.21.F08,H4K4_8F,21,chromosome,2490377,SMc01550
2011mTn5STM.4.21.A09,H4K4_9A,21,chromosome,864735,SMc00918
2011mTn5STM.4.21.B09,H4K4_9B,21,chromosome,1361220,SMc04448
2011mTn5STM.4.21.D09,H4K4_9D,21,pSymB,1196456,SMb20967
2011mTn5STM.4.21.E09,H4K4_9E,21,pSymA,637667,SMa1163
2011mTn5STM.4.21.F09,H4K4_9F,21,pSymA,137088,SMa0246
2011mTn5STM.4.21.G09,H4K4_9G,21,pSymA,1206811,SMa2135
2011mTn5STM.4.21.H09,H4K4_9H,21,chromosome,1046460,SMc00033
2011mTn5STM.5.21.A01,H5K5_1A,21,pSymB,356365,SMb20348
2011mTn5STM.5.21.B01,H5K5_1B,21,chromosome,2517661,SMc01581
2011mTn5STM.5.21.D01,H5K5_1D,21,chromosome,1588673,SMc04436
2011mTn5STM.5.21.E01,H5K5_1E,21,pSymB,1587955,SMb20574
2011mTn5STM.5.21.F01,H5K5_1F,21,pSymB,262473,SMb20257
2011mTn5STM.5.21.G01,H5K5_1G,21,pSymA,592295,SMa1084
2011mTn5STM.5.21.H01,H5K5_1H,21,chromosome,495495,SMc01711
2011mTn5STM.5.21.A02,H5K5_2A,21,pSymB,1556703,SMb20765
2011mTn5STM.5.21.B02,H5K5_2B,21,pSymA,692131,intergenic
2011mTn5STM.5.21.C02,H5K5_2C,21,pSymA,819499,SMa1487
2011mTn5STM.5.21.D02,H5K5_2D,21,chromosome,965388,SMc00975
2011mTn5STM.5.21.E02,H5K5_2E,21,several,mapping,NA
2011mTn5STM.5.21.F02,H5K5_2F,21,pSymB,1194857,SMb20966
2011mTn5STM.5.21.G02,H5K5_2G,21,chromosome,2142867,intergenic
2011mTn5STM.5.21.H02,H5K5_2H,21,pSymB,310024,intergenic
2011mTn5STM.5.21.A03,H5K5_3A,21,chromosome,775631,intergenic
2011mTn5STM.5.21.B03,H5K5_3B,21,chromosome,908742,SMc00878
2011mTn5STM.5.21.C03,H5K5_3C,21,pSymB,226029,SMb20217
2011mTn5STM.5.21.D03,H5K5_3D,21,chromosome,2909168,SMc00671
2011mTn5STM.5.21.E03,H5K5_3E,21,chromosome,1062136,SMc00225
2011mTn5STM.5.21.H03,H5K5_3H,21,chromosome,1069966,SMc00086
2011mTn5STM.5.21.A04,H5K5_4A,21,pSymA,728378,SMa1332
2011mTn5STM.5.21.B04,H5K5_4B,21,chromosome,2993322,intergenic
2011mTn5STM.5.21.C04,H5K5_4C,21,chromosome,2387422,SMc01582
2011mTn5STM.5.21.G04,H5K5_4G,21,chromosome,2909931,SMc00670
2011mTn5STM.5.21.H04,H5K5_4H,21,pSymB,410622,SMb20395
2011mTn5STM.1.22.A10,H1K1_10A,22,pSymA,1252677,SMa2235
2011mTn5STM.1.22.B10,H1K1_10B,22,chromosome,1081517,intergenic
2011mTn5STM.1.22.C10,H1K1_10C,22,pSymB,1544612,SMb20754
2011mTn5STM.1.22.D10,H1K1_10D,22,chromosome,1573350,SMc01044
2011mTn5STM.1.22.E10,H1K1_10E,22,pSymB,132724,SMb20119
2011mTn5STM.1.22.F10,H1K1_10F,22,chromosome,1823268,intergenic
2011mTn5STM.1.22.G10,H1K1_10G,22,chromosome,279983,SMc00325
2011mTn5STM.1.22.H10,H1K1_10H,22,chromosome,3217315,SMc03120
2011mTn5STM.1.22.A11,H1K1_11A,22,pSymA,64532,intergenic
2011mTn5STM.1.22.B11,H1K1_11B,22,pSymA,103374,SMa0187
2011mTn5STM.1.22.C11,H1K1_11C,22,chromosome,3413248,intergenic
2011mTn5STM.1.22.D11,H1K1_11D,22,pSymB,946511,SMb21196
2011mTn5STM.1.22.E11,H1K1_11E,22,chromosome,1820507,intergenic
2011mTn5STM.1.22.F11,H1K1_11F,22,pSymB,1470828,SMb20670
2011mTn5STM.1.22.G11,H1K1_11G,22,chromosome,2224202,SMc04322
2011mTn5STM.1.22.H11,H1K1_11H,22,chromosome,1099367,intergenic
2011mTn5STM.1.22.A12,H1K1_12A,22,pSymB,462172,SMb20449
2011mTn5STM.1.22.C12,H1K1_12C,22,pSymB,183456,SMb20164
2011mTn5STM.1.22.D12,H1K1_12D,22,pSymA,1323182,SMa2349
2011mTn5STM.1.22.E12,H1K1_12E,22,pSymB,460650,SMb20448
2011mTn5STM.1.22.F12,H1K1_12F,22,chromosome,20978,SMc02773
2011mTn5STM.1.22.G12,H1K1_12G,22,pSymB,45117,SMb20034
2011mTn5STM.1.22.H12,H1K1_12H,22,pSymB,411410,SMb20395
2011mTn5STM.1.22.A01,H1K1_1A,22,chromosome,2315144,intergenic
2011mTn5STM.1.22.B01,H1K1_1B,22,chromosome,3053988,SMc04049
2011mTn5STM.1.22.C01,H1K1_1C,22,pSymA,1075976,SMa1893
2011mTn5STM.1.22.D01,H1K1_1D,22,chromosome,3368285,intergenic
2011mTn5STM.1.22.E01,H1K1_1E,22,chromosome,2632197,SMc01497
2011mTn5STM.1.22.F01,H1K1_1F,22,chromosome,1900931,SMc00512
2011mTn5STM.1.22.G01,H1K1_1G,22,chromosome,1498598,intergenic
2011mTn5STM.1.22.H01,H1K1_1H,22,pSymB,578080,intergenic
2011mTn5STM.1.22.C02,H1K1_2C,22,pSymB,983525,SMb21316
2011mTn5STM.1.22.D02,H1K1_2D,22,pSymB,1131438,SMb21590
2011mTn5STM.1.22.E02,H1K1_2E,22,chromosome,708354,SMc03010
2011mTn5STM.1.22.F02,H1K1_2F,22,chromosome,745832,SMc03048
